ID;Sentence;A.1);B.1);C.1);D.1);E.1);E.2);F.1);F.2);G.1);I.1);I.2);L.1);L.2);M.1);M.2);M.3);M.4);N.1);O.1);O.2);P.1)
327;La realizzazione dell’opera avrà come fine fondamentale la realizzazione di un intervento di qualità e tecnicamente valido, nel rispetto del miglior rapporto fra i benefici e i costi globali di costruzione, manutenzione e gestione;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
328;Altro aspetto che riveste notevole importanza è la progettazione bioclimatica dell’edificio, realizzata dotando lo stesso, dopo accurato studio dell’orientamento e del comportamento simulato delle diverse situazioni, di sistemi bioclimatici che sfruttino il sole e l’ombreggiamento per migliorare le prestazioni energetiche e diminuire il consumo, sfruttando appieno il nostro clima temperato e soleggiato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
329;L’obiettivo è una scuola che faccia sistema, faccia rete e che favorisca processi di integrazione tra i diversi soggetti della comunità locale, che faccia della qualità architettonica e sociale il suo punto di forza;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;Oggi emerge la necessità di vedere la scuola come uno spazio unico integrato in cui i microambienti finalizzati ad attività diversificate hanno la stessa dignità e presentano caratteri di abitabilità e flessibilità in grado di accogliere in ogni momento persone e attività della scuola offrendo caratteristiche di funzionalità, confort e benessere;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
331;Individuazione di uno o più elementi di riconoscimento che identifichino la presenza dell'istituto scolastico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;Integrazione nel contesto esistente;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;Utilizzo di materiali e soluzioni architettoniche volte alla massima permeabilità verso l’ambiente esterno;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
334;Utilizzo di materiali e soluzioni architettoniche che trasmettano il concetto di sostenibilità ambientale;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;La progettazione dovrà essere ispirata ai principi di: chiara identificazione delle funzioni e dei percorsi interni ed esterni anche mediante segnaletica integrata nell’edificio o nei sistemi di illuminazione fissi;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;La progettazione, che come meglio verrà dettagliato in seguito dovrà ispirarsi alla massima sostenibilità ambientale perseguibile in rapporto alle risorse disponibili, dovrà permettere un’ottimale interazione tra interno ed esterno utilizzando materiali e soluzioni architettoniche volte ad una elevata permeabilità;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
337;Inoltre, pur nel rispetto della separazione delle funzioni, la progettazione dovrà garantire la fluidità di percezione e di fruizione degli spazi interni;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
338;Le azioni che dovranno essere messe in campo per risolvere un problema cogente come la sostenibilità ambientale sono rivolte verso le diverse parti e componenti dell’edificio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
339;Altro aspetto che riveste notevole importanza è la progettazione bioclimatica dell’edificio, realizzata dotando lo stesso, dopo accurato studio dell’orientamento e del comportamento simulato delle diverse situazioni, di sistemi bioclimatici che sfruttino il sole e l’ombreggiamento per migliorare le prestazioni energetiche e diminuire il consumo, sfruttando appieno il nostro clima temperato e soleggiato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
340;La realizzazione dell’opera sarà mirata, tra l'altro, al rispetto dei principi di minimizzazione dell'impegno di risorse materiali non rinnovabili e di massimo utilizzo di quelle rinnovabili;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
341;Dovrà essere valutato il criterio della massima manutenibilità, durabilità dei materiali e dei componenti, sostituibilità degli elementi, compatibilità dei materiali ed agevole controllabilità delle prestazioni dell'intervento nel tempo;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
342;Si preferirà l’impiego di materiali locali;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
343;L'area sarà dotata di attrezzature e di misure finalizzate all'utilizzo dei mezzi di trasporto alternativi e che limitino l’uso di veicoli occupati da singoli individui al fine di ridurre l'inquinamento da traffico automobilistico;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
344;Particolare cura deve essere posta nella progettazione dell'illuminazione artificiale, al fine di minimizzare le dispersioni luminose generate dall’edificio e dal sito e riducendo l’impatto negativo indotto dall’illuminazione dell’edificio durante il periodo notturno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
345;Dovranno essere adottati adeguati criteri di illuminazione per mantenere livelli di illuminazione di sicurezza, come previsto dalle normative vigenti in materia, evitando inquinamento luminoso notturno all’esterno del sito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
346;Obiettivo è il risparmio di energia elettrico rispetto agli attuali edifici di pari grandezza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
347;Durante le ore notturne nell’uso dell’illuminazione artificiale delle aree circostanti, delle vie di accesso e dell’edificio stesso, si deve evitare di produrre inquinamento luminoso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
348;E’ importante ridurre le dispersioni luminose, soprattutto verso l’alto, minimizzando l’inquinamento luminoso, senza peraltro diminuire l’illuminazione e la sicurezza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
349;Raggiungimento del massimo livello di qualificazione energetica dell’edificio perseguibile in rapporto alle risorse disponibili;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
350;Ottimizzazione dell’esposizione solare e della distribuzione dei locali al fine di sfruttare al meglio gli apporti solari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
351;Utilizzo di materiali a ridotto impatto ambientale e ad elevata riciclabilità successiva;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
352;Eventuale creazione di spazi rappresentativi della sostenibilità, presso i quali materiali e tecnologie permettano di trasmettere all’utenza l’obiettivo perseguito;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;Ricerca di soluzioni che incentivino l’utilizzo sostenibile dell’edificio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
354;La progettazione dovrà inoltre essere ispirata ai principi di durabilità, facilità ed economicità della manutenzione e volta all’ottenimento del minor impatto possibile nello svolgimento della stessa sull’attività dell’utenza;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
355;Gli spazi progettati dovranno risultare facilmente fruibili dagli utenti, dagli alunni e dal personale docente e non;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
356;Gli spazi progettati dovranno essere concepiti secondo criteri di: Semplicità e razionalità dell’uso e Immediata identificabilità delle funzioni e dei percorsi;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357;Gli spazi progettati dovranno essere concepiti secondo criteri di: Abbattimento delle barriere architettoniche;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
358;Le scuole, intese come spazi pubblici e attrezzature di interesse collettivo, hanno sempre rivestito un ruolo rilevante sotto il profilo urbano, architettonico e funzionale; le scuole devono tornare a svolgere questo ruolo anche nei nuovi insediamenti;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
359;Esplicitare gli aspetti di inserimento urbano ed architettonico allineamenti, materiali, composizione, ecc.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360;Individuare e proporre le soluzioni più idonee percorsi accessibilità, servizi aggiuntivi, ecc. per la coesistenza nelle scuole di attività extrascolastiche;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
361;Approfondire specificamente il tema progettuale dello spazio verde esterno, da considerare come ambito in cui sviluppare specifiche e variegate attività didattiche;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
362;Gli edifici scolastici, richiedono morfologie capaci di creare spazi pubblici nella zona antistante l’ingresso e spazi semipubblici all’interno;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363;Sempre più pressante appare infatti la richiesta di una forte apertura delle scuole al territorio di appartenenza, sia come disponibilità al cambiamento sia come collaborazione con il territorio;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
364;La sequenzialità di momenti didattici diversi che richiedono setting e configurazioni diverse alunni-docente o alunni-alunni sta alla base di una diversa idea di edificio scolastico, che deve essere in grado di garantire l’integrazione, la complementarietà e l’interoperabilità dei suoi spazi;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
365;Queste necessità hanno alla base un principio di autonomia di movimento per lo studente che solo uno spazio flessibile e polifunzionale può consentire;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
366;Un ambiente, emotivamente e psicologicamente stimolante, contribuisce a rafforzare anche il senso di appartenenza da parte degli studenti verso gli spazi della scuola, diventando così parte integrante della loro identità, e arginando o limitando anche la possibilità di eventuali comportamenti incivili;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367;In alcune strutture scolastiche è consigliabile lasciare alcune pareti libere all’interno della scuola a disposizione della inventiva cromatica e compositiva degli stessi allievi allo scopo di favorire la personalizzazione del proprio ambiente;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;Il colore può essere utilizzato per differenziare i locali;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
369;Negli edifici scolastici in particolare, il benessere termico-igrometrico è molto importante poiché sono strutture destinate all’accoglienza di un’utenza particolare, come i bambini che hanno un sistema immunitario non ancora maturo e con un meccanismo di termoregolazione che non garantisce correttamente l’equilibrio tra l’energia generata dal metabolismo e quella dissipata, e quindi necessitano di avere ambienti in cui il microclima interno sia costante;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;Si sottolinea che è intendimento dell’Amministrazione Comunale realizzare una nuova linea dedicata alla nuova scuola del già attivo Piedibus che quotidianamente accompagna i bambini a scuola;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
371;Garantire l’uso minimo di energia primaria non rinnovabile richiesta durante il ciclo di vita dell'edificio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
372;Mirare all'ottimizzazione delle prestazioni energetiche annue e al raggiungimento di un fabbisogno energetico molto basso o quasi nullo dell'edificio a energia quasi zero;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
373;Progettare l'edificio prevedendo disponibilità di spazi aventi orientamento ottimale per l'integrazione di impianti per la produzione di energia da fonti rinnovabili;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
374;Prevedere la distribuzione delle aule in funzione dell'orientamento ottimale per massimizzare gli apporti energetici gratuiti;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
375;Sistemi e soluzioni per il risparmio idrico potabile di rete, di superficie o di falda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
376;Evitare l'utilizzo di acqua potabile per scopi irrigui;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
377;Promuovere l’informazione sul riciclo dei rifiuti e predisporre delle zone facilmente accessibili all’intero edificio dedicate alla raccolta e allo stoccaggio di materiali destinati al riciclaggio;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;Promuovere l’utilizzo di mezzi alternativi all’automobile, predisponendo adeguate infrastrutture per le biciclette a pedalata assistita ricariche e di parcheggio;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
379;Al fine di ridurre le emissioni in atmosfera e limitare gli effetti della radiazione solare il progetto deve prevedere la realizzazione di una superficie a verde ad elevata biomassa che garantisca un adeguato assorbimento delle emissioni inquinanti in atmosfera e favorisca una sufficiente evapotraspirazione, al fine di garantire un adeguato microclima;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
380;Devono essere utilizzate specie arboree ed arbustive autoctone che abbiano ridotte esigenze idriche, resistenza alle fitopatologie e privilegiando specie con strategie riproduttive prevalentemente entomofile;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
381;La manutenzione e pulizia dell’edificio deve essere semplice, non deve essere costosa e deve essere prevista in modo preciso in fase progettuale per tutta la vita presunta di utilizzo;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
382;La manutenzione dei materiali e dei componenti che si vanno a scegliere deve essere facile o almeno possibile e deve essere valutato il peso economico che questa comporta durante la vita dell’edificio;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
383;È importante che i materiali scelti comportino chiare procedure di manutenzione e siano sempre accompagnati dalle istruzioni di pulizia e manutenzione nel tempo, in modo da istruire gli addetti alla manutenzione e programmare gli eventi;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
384;È necessario inoltre, valutare le capacità di invecchiamento dei materiali e scegliere i più adatti considerando che il passare del tempo può rappresentare un elemento della scelta progettuale determinando anche espressioni estetiche;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
385;Realizzazione di una nuova scuola dell’infanzia capace di garantire una didattica innovativa, diversificata ed inclusiva;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
386;Stretto rapporto tra soluzione architettonica ed esigenze pedagogiche indicate nel documento da integrare durante l’iter progettuale;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
387;Evidenziare il forte legame col territorio e le sue peculiarità ambientali e culturali;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;Scuola aperta alla comunità e al territorio circostante attraverso attività e spazi da condividere civic center: agorà, cucina, spazio verde, ecc.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
389;Scuola flessibile con ambienti facilmente rimodulabili;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
390;Tecnologia: la scuola come piattaforma per una didattica digitale innovativa e come spazio intelligente;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
391;Efficientamento energetico, attenzione ai materiali bio-compatibili;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
392;In più, per la nuova zona residenziale, la scuola sarà certamente un importantissimo polo di riferimento, soprattutto in considerazione della giovane età delle famiglie in arrivo, il che potrà favorire una reciproca e virtuosa influenza tra il nuovo servizio e il contesto urbano in via di sviluppo;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;Realizzazione di architetture incentrate su un ambiente scolastico flessibile, in grado di adattarsi alle esigenze cognitive delle nuove generazioni, in cui sia possibile un’efficace integrazione tra innovazione metodologica disciplinare e la sperimentazione laboratoriale, in cui le ICT siano compagne di scuola di tutti: alunni, docenti, cittadini;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1
394;Il ripensamento degli spazi della scuola nasce dalla necessità di garantire agli studenti un migliore senso di appartenenza scolastica, in una percezione dell’istituzione come luogo d’incontro vivo e colorato, in cui trascorrere parte della giornata in spazi moderni e adeguati alle esigenze formative;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
395;Questo scenario può facilitare la costruzione di uno spazio civico culturale di ampia scala capace di soddisfare le esigenze di carattere architettonico-pedagogico, di facilitare la relazione tra gruppi differenti studenti e cittadini e di contrastare la dispersione scolastica, offrendo uno spazio di crescita privilegiato per ragazzi e cittadini attivi;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
396;L’uso sempre maggiore delle tecnologie per l’istruzione e l’educazione scolastica devono trovare riscontro nella progettazione degli spazi dell’apprendimento continuo, con la finalità di costruire ambienti formativi innovativi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
397;In questo scenario le relazioni strutturanti tra lo spazio interno e quello esterno sono importanti non solo per aumentare la capacità di apprendimento, ma anche per migliorare lo stato psico fisico dello studente e le condizioni di benessere e di comfort ambientale degli spazi scolastici;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
398;La scuola deve essere per tutti e per ciascuno: deve cioè farsi carico sia dei bisogni collettivi della città e della comunità educativa che di quelli individuali;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;Essa deve avere un’organizzazione rigorosa proprio per rassicurare, ma allo stesso tempo deve dimostrarsi flessibile, sotto il profilo dello spazio didattico, perché consapevole che l’apprendimento è frutto di un processo e non di un percorso lineare;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
